Course,Section,Cr,Days,Times,Title,DistReq,Diversity,Room,Reg,Max,Exam,Faculty
GS214,A,4,MW, 2:30pm- 3:45pm,Economic Policy and Performance in Contemporary Latin America (See EC214),,I , ,0, , ,Franko     
GS252,A,4,TR,11:00am-12:15pm,"Language, Culture, Discourse (See AY252)",, ,REMOTE ,0, , ,Halvorson  
GS255,A,4,TR,11:00am-12:15pm,"Global Health: Critical Perspectives on Health, Care, and Policy","S,W2", ,DIAM 145,20,18,0,ElShaarawi 
GS278,A,4,MW, 1:00pm- 2:15pm,United States and the Middle East (See GO278),, ,REMOTE ,0, , ,"Simon, Ste "
GS298B,A,2,M, 4:00pm- 5:30pm,Israel in Cinema,, ,REMOTE ,12,50, ,"Simon, Ste "
GS298C,A,2,W, 4:00pm- 5:30pm,The Biden Administration First 100 Days,, ,REMOTE ,50,50, ,"Simon, Ste "
GS352,A,4,R, 7:00pm- 9:30pm,Global Activism: From Socialist Internationalism to Today,S, ,DIAM 153,13,15,9,Razsa      
GS398B,A,4,W, 9:30am-10:45am,Global Inequality Internship and Research Group,W2, ,DIAM 343,10,12,0,Franko     
GS398C,A,4,R, 1:00pm- 3:30pm,Decolonizing Europe,W2, ,DIAM 123,6,18,0,Razsa      
GS455,A,4,T, 1:00pm- 3:30pm,Intervention: The Ethics and Politics of Humanitarianism,S, ,DIAM 343,8,12,0,ElShaarawi 
HI112,A,4,MWF, 9:00am- 9:50am,"Mentalities, States, and Societies in Europe since 1618",H,I ,MILL 014,26,40,17,Scheck     
HI120F,A,4,TR, 9:30am-10:45am,Spotlight on History: Mao's Red Guards,"H,W1", ,LOVE 302,15,16, ,"Parker, La "
HI132,A,4,MWF,10:00am-10:50am,"Survey of U.S. History, 1865 to the Present",H, ,REMOTE ,39,40,7,Weisbrot   
HI143,A,4,TR,11:00am-12:15pm,Maritime History of the World,H, ,LOVE 100,35,35,10,Shmagin    
HI184,A,4,TR, 8:00am- 9:15am,History of the Modern Middle East,H,I ,LOVE 100,24,40,14,Turner     
HI217,A,4,TR, 9:30am-10:45am,"Tudor England, 1485-1603",H, ,REMOTE ,17,30,0,"Taylor, L  "
HI228,A,4,TR,11:00am-12:15pm,The Russian Empire: Soviet History and 20th-Century Revolutions,H,I ,REMOTE ,25,30,0,Josephson  
HI243,A,4,MW, 2:30pm- 3:45pm,History of the U.S. West,H, ,LOVE 100,27,30,5,Jacobson   
HI245,A,4,TR, 9:30am-10:45am,"Science, Race, and Gender",N,U ,REMOTE ,48,30,0,Josephson  
HI255,A,4,TR,11:00am-12:15pm,"Histories of Southeast Asia: Slavery, Diasporas, and Revolutions",H,I ,MILL 014,29,30,10,vanderMeer 
HI276,A,4,TR, 9:30am-10:45am,Patterns and Processes in World History,H, ,MILL 008,29,30,13,Duff       
HI276,B,4,TR, 1:00pm- 2:15pm,Patterns and Processes in World History,H, ,MILL 014,29,30,13,Duff       
HI298,A,4,TR, 2:30pm- 3:45pm,Modern Japan,H, ,LOVE 212,14,20,6,Shmagin    
HI298B,A,4,TR, 9:30am-10:45am,Jews and the Black Freedom Struggle,H,U ,LOVE 213,14,20,4,Asch       
HI298C,A,4,TR, 2:30pm- 3:45pm,A Shrinking Island? Britain since 1900,H, ,LOVE 100,21,30,11,"Meredith,J "
HI314,A,4,W, 1:00pm- 3:30pm,Four Horsemen of the Apocalypse: Venice from Beginning to End,H, ,REMOTE ,8,20,0,"Taylor, L  "
HI339,A,4,W, 1:00pm- 3:30pm,South African Women's Memoir,H,I ,LOVE 207,14,15,0,Duff       
HI342,A,4,T, 7:00pm- 9:30pm,Crisis and Reform: American Society and Politics in the 1960s,H, ,REMOTE ,13,20,9,Weisbrot   
HI348,A,4,MW,11:00am-12:15pm,U.S. Environmental History,H,U ,MILL 014,17,20,2,Jacobson   
HI359,A,4,TR, 1:00pm- 2:15pm,History of Chinese Feminism,H,I ,LOVE 203,3,20,0,"Parker, La "
HI378,A,4,MW,11:00am-12:15pm,"U.S. in Latin America: Intervention, Influence, Integration (See LA378)",H,I , ,0, , ,Fallaw     
HI381,A,4,TR, 2:30pm- 3:45pm,Women and Gender in Islam,H,I ,MILL 014,20,20,0,Turner     
HI421,A,4,WF,11:00am-12:15pm,Research Seminar: Debating the Nazi Past,"H,W3",I ,LOVE 202,10,15,0,Scheck     
HI438,A,4,M, 1:00pm- 3:30pm,Research Seminar: Global Commodities,H, ,DIAM 343,15,15,0,vanderMeer 
IT126,A,4,MTW, 8:00am- 8:50am,Italian II,, ,LOVE 212,9,19,16,Nardi      
IT126,A,4,R, 8:00am- 8:50am,Italian II,, ,REMOTE ,9,19,16,Nardi      
IT126,B,4,W, 9:00am- 9:50am,Italian II,, ,LOVE 303,14,19,16,"Rizzo, G   "
IT126,B,4,MTR, 9:00am- 9:50am,Italian II,, ,REMOTE ,14,19,16,"Rizzo, G   "
IT128,A,4,MW, 1:00pm- 1:50pm,Italian through Film and Visual Culture,, ,LOVE 211,9,19,16,Cannamela  
IT128,A,4,F, 1:00pm- 1:50pm,Italian through Film and Visual Culture,, ,REMOTE ,9,19,16,Cannamela  
IT235,A,1,R, 5:00pm- 5:50pm,Italian Conversation,, ,LOVE 307,8,20, ,Nardi      
IT242,A,4,M, 2:30pm- 3:45pm,"Italian Ecopoetics: Beauty, Loss, Desire",L, ,LOVE 208,6,20,5,Cannamela  
IT242,A,4,W, 2:30pm- 3:45pm,"Italian Ecopoetics: Beauty, Loss, Desire",L, ,REMOTE ,6,20,5,Cannamela  
IT373,A,4,M,11:00am-12:15pm,Italian Food in Practice: A Hands-on Cultural History,, ,REMOTE ,12,15,18,"Rizzo, G   "
IT373,A,4,W,11:00am-12:15pm,Italian Food in Practice: A Hands-on Cultural History,, ,DIAM 343,12,15,18,"Rizzo, G   "
JA126,A,5,MTRF, 9:00am- 9:50am,Elementary Japanese II,, ,LOVE 303,22,20,16,Nuffer     
JA126,A,5,W, 9:00am- 9:50am,Elementary Japanese II,, ,DIAM 322,22,20,16,Nuffer     
JA128,A,4,MW,10:00am-10:50am,Intermediate Japanese II,, ,REMOTE ,7,20,7,Abe        
JA128,A,4,TR,10:00am-10:50am,Intermediate Japanese II,, ,LOVE 423,7,20,7,Abe        
JA135,A,1,R, 1:00pm- 1:50pm,Conversational Japanese I,, ,LOVE 202,8,20, ,KawashimaM 
JA135,B,1,R, 4:10pm- 5:00pm,Conversational Japanese I,, ,LOVE 202,8,20, ,KawashimaM 
JA235,A,1,F,10:00am-10:50am,Conversational Japanese II,, ,LOVE 202,7,20, ,KawashimaM 
JA322,A,4,MWF, 8:00am- 8:50am,Third-Year Japanese,, ,LOVE 302,8,18,17,Nuffer     
JA335,A,1,F, 1:30pm- 2:20pm,Conversational Japanese III,, ,LOVE 202,6,20, ,KawashimaM 
JA422,A,4,TR,11:00am-12:15pm,Fourth-Year Japanese,, ,LOVE 423,6,15,10,Abe        
JS126,A,3,MWF,10:00am-10:50am,Hebrew II,, ,LOVE 319,7,20,17,Solochek   
JS144,A,4,MW, 1:00pm- 2:15pm,Introduction to the New Testament (See RE144),L, , ,0, , ,Sonia      
JS182,A,4,MWF, 9:00am- 9:50am,"Jews, Judaism, and the Modern World (See RE182)",H,I ,REMOTE ,0, , ,Freidenrch 
JS251,A,4,MW,11:00am-12:15pm,Israelis and Palestinians: Conflict and Accommodation (See GO251),S, , ,0, , ,Denoeux    
JS298,A,2,W, 7:00pm- 8:15pm,Narratives of Israel/Palestine (See RE298),, ,REMOTE ,0, , ,Freidenrch 
JS387,A,4,MWF,11:00am-11:50am,Anti-Judaism and Islamophobia in Christian/Western Thought (See RE387),,I ,REMOTE ,0, , ,Freidenrch 
JS421,A,4,WF,11:00am-12:15pm,Research Seminar: Debating the Nazi Past (See HI421),"H,W3",I , ,0, , ,Scheck     
LA174,A,4,MW, 1:00pm- 2:15pm,Introduction to Latin American Studies,H,I ,LOVE 205,26,25,3,Fallaw     
LA214,A,4,MW, 2:30pm- 3:45pm,Economic Policy and Performance in Contemporary Latin America (See EC214),,I , ,0, , ,Franko     
LA227,A,4,MW,11:00am-12:15pm,Social Movements (See GO227),,U , ,0, , ,Mayka      
LA237,A,4,MW,11:00am-12:15pm,Conquest and Resistance in the Americas (See SP237),L,I , ,0, , ,Millones   
LA244,A,4,MW, 1:00pm- 2:15pm,Bad Women and B-Films in Contemporary Latin America (See SP244),A, , ,0, , ,Almeyda-Co 
LA253,A,4,TR, 9:30am-10:45am,Introduction to Latin American Politics (See GO253),, , ,0, , ,Mayka      
LA254,A,4,TR, 1:00pm- 2:15pm,Aqui estamos: U.S. Latinx in the 20th and 21st Centuries (See SP254),L,U , ,0, , ,Ramos Flor 
LA378,A,4,MW,11:00am-12:15pm,"U.S. in Latin America: Intervention, Influence, Integration","H,W2",I ,DIAM 344,14,15,0,Fallaw     
LA498,A,4,M, 1:00pm- 3:30pm,"Seminar: Abia Yala: Indigeneous Resistance, Revolution, and Decolonoality (See SP498)",, , ,0, , ,"Miller, T  "
LT112,A,4,MTWR,12:00n -12:50pm,Intermediate Latin,, ,REMOTE ,16,20,14,Barrett    
LT398,A,4,MW, 1:00pm- 2:15pm,Claudius in Biography and Satire,L, ,LOVE 202,9,15,16,Currie     
MA121,A,4,MTWF, 8:00am- 8:50am,Single-Variable Calculus,Q, ,MILL 014,29,28,8,"Taylor, Sc "
MA121,B,4,MTWF,10:00am-10:50am,Single-Variable Calculus,Q, ,MUDD 405,26,28,8,Abdelghany 
MA122,A,4,MTWF,11:00am-11:50am,Series and Multi-variable Calculus,Q, ,DAVI 301,19,28,14,Gouvea     
MA122,B,4,MTWF,12:00n -12:50pm,Series and Multi-variable Calculus,Q, ,DAVI 201,17,28,14,Abdelghany 
MA162,A,4,MTWR,12:00n -12:50pm,Honors Calculus II,, ,REMOTE ,9,28,0,Livshits   
MA253,A,4,MWF,10:00am-10:50am,Linear Algebra,, ,DAVI 301,31,28,13,Gouvea     
MA253,B,4,MWF,11:00am-11:50am,Linear Algebra,, ,MUDD 405,19,28,13,Friedmann  
MA253,C,4,MWF, 1:00pm- 1:50pm,Linear Algebra,, ,DAVI 301,26,28,13,Gouvea     
MA262,A,4,MWF,10:00am-10:50am,Vector Calculus,, ,DAVI 201,20,28,17,"Taylor, Sc "
MA262,B,4,MWF,12:00n -12:50pm,Vector Calculus,, ,MUDD 405,22,28,17,"Taylor, Sc "
MA274,A,4,MWF,12:00n -12:50pm,Mathematical Reasoning,W2, ,MILL 008,26,24,14,Youngs     
MA274,B,4,TR, 9:30am-10:45am,Mathematical Reasoning,W2, ,REMOTE ,4,15,0,Mathes     
MA311,A,4,MWF,12:00n -12:50pm,Ordinary Differential Equations,, ,DIAM 141,27,28,0,Randles    
MA338,A,4,MWF,10:00am-10:50am,Real Analysis,, ,MILL 014,11,28,0,Mathes     
MA353,A,4,MTW, 5:00pm- 5:50pm,Advanced Linear Algebra,, ,REMOTE ,11,28,0,Livshits   
MA355,A,4,MWF, 9:00am- 9:50am,Combinatorics,, ,DAVI 201,13,20,1,Friedmann  
MA378,A,4,TR, 2:30pm- 3:45pm,Introduction to the Theory of Computation (See CS378),, ,REMOTE ,0, , ,Aaron      
MA381,A,4,MWF,11:00am-11:50am,Probability,, ,LOVE 119,10,28,2,Bontea     
MA411,A,4,MWF,11:00am-11:50am,Topics in Differential Equations,, ,DAVI 201,21,15,0,Randles    
MA434,A,4,MWF, 9:00am- 9:50am,Topics in Abstract Algebra,, ,LOVE 119,13,15,0,Youngs     
MA482,A,4,MWF, 9:00am- 9:50am,Topics in Statistical Inference (See SC482),, , ,0, , ,Zeldow     
MU091,0,,,TBA,Music Lessons: Noncredit or JP,, , ,0, , ,With Whom? 
MU093,A,,M, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (Orchestra)",, ,BIXL 219,9,25, ,Park       
MU093,B,,M, 4:00pm- 6:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,2,25, ,Perry      
MU093,B,,T, 7:00pm- 9:00pm,"Applied Music: Ensemble, Noncredit (Chorale)",, ,BIXL 178,2,25, ,Perry      
MU093,C,,W, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Collegium)",, ,BIXL 178,7,25, ,Perry      
MU093,D,,W, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Wind Ensemble)",, ,BIXL 219,4,25, ,"Thomas, E  "
MU093,E,,R, 7:00pm- 9:30pm,"Applied Music: Ensemble, Noncredit (Jazz Band)",, ,BIXL 219,3,25, ,"Thomas, E  "
MU093,F,,T, 7:00pm-10:00pm,"Applied Music: Ensemble, Noncredit (African Drumming)",, ,BIXL 219,3,25, ,Benissan   
MU093,G,,,TBA,"Applied Music: Ensemble, Noncredit (Flute Choir)",, , ,0,25, ,Rabata     
MU093,G1,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Chamber Ensemble)",, , ,0,25, ,Rabata     
MU093,H,,,TBA,"Applied Music: Ensemble, Noncredit (Guitar Ensemble)",, , ,1,25, ,Leighton   
MU093,I,,,TBA,"Applied Music: Ensemble, Noncredit (String Ensemble)",, , ,0,25, ,Park       
MU093,I1,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Chamber Ensemble)",, , ,3,25, ,Park       
MU093,K,,,TBA,"Applied Music: Ensemble, Noncredit (Trumpet Ensemble)",, , ,0,25, ,Whitener   
MU093,L,,,TBA,"Applied Music: Ensemble, Noncredit (Piano Ensemble)",, , ,0,25, ,Funahashi  
MU093,L1,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Chamber Ensemble)",, , ,0,25, ,Funahashi  
MU093,M,,,TBA,"Applied Music: Ensemble, Noncredit (Music Scenes Ensemble)",, , ,0,25, ,"Morris, J  "
MU093,O,,,TBA,"Applied Music: Ensemble, Noncredit (Chamber Ensemble)",, , ,0,25, ,"Thomas, E  "
MU093,O1,,,TBA,"Applied Music: Ensemble, Noncredit (Jazz Combo Chamber Ensemble)",, , ,9,25, ,"Thomas, E  "
MU093,P,,,TBA,"Applied Music: Ensemble, Noncredit (Harp Ensemble)",, , ,0,25, ,"Flanagan,V "
MU093,Q,,,TBA,"Applied Music: Ensemble, Noncredit (Mixed Ensemble)",, , ,0,25, ,"Miller, R  "
MU111,A,4,MWF,11:00am-11:50am,Introduction to Music,A, ,BIXL 178,40,48,2,Saunders   
MU182,A,4,TR,11:00am-12:15pm,Music Theory II,, ,BIXL 132,14,14,10,Hallstrom  
MU191,0,1 to 2,,TBA,Music Lessons: Credit,, , ,0, , ,With Whom? 
MU193,A,1,M, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (Orchestra),, ,BIXL 219,6,25, ,Park       
MU193,B,1,M, 4:00pm- 6:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,1,25, ,Perry      
MU193,B,1,T, 7:00pm- 9:00pm,Applied Music: Ensemble for Credit (Chorale),, ,BIXL 178,1,25, ,Perry      
MU193,C,1,W, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Collegium),, ,BIXL 178,9,25, ,Perry      
MU193,D,1,W, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Wind Ensemble),, ,BIXL 219,6,25, ,"Thomas, E  "
MU193,E,1,R, 7:00pm- 9:30pm,Applied Music: Ensemble for Credit (Jazz Band),, ,BIXL 219,7,25, ,"Thomas, E  "
MU193,F,1,T, 7:00pm-10:00pm,Applied Music: Ensemble for Credit (African Drumming),, ,BIXL 219,1,25, ,Benissan   
MU193,G,1,,TBA,Applied Music: Ensemble for Credit (Flute Choir),, , ,0,25, ,Rabata     
MU193,G1,1,,TBA,Applied Music: Ensemble for Credit (Mixed Chamber Ensemble),, , ,0,25, ,Rabata     
MU193,H,1,,TBA,Applied Music: Ensemble for Credit (Guitar Ensemble),, , ,6,25, ,Leighton   
MU193,I,1,,TBA,Applied Music: Ensemble for Credit (String Ensemble),, , ,4,25, ,Park       
MU193,I1,1,,TBA,Applied Music: Ensemble for Credit (Mixed Chamber Ensemble),, , ,4,25, ,Park       
MU193,K,1,,TBA,Applied Music: Ensemble for Credit (Trumpet Ensemble),, , ,0,25, ,Whitener   
MU193,L,1,,TBA,Applied Music: Ensemble for Credit (Piano Ensemble),, , ,3,25, ,Funahashi  
MU193,L1,1,,TBA,Applied Music: Ensemble for Credit (Mixed Chamber Ensemble),, , ,6,25, ,Funahashi  
MU193,M,1,,TBA,Applied Music: Ensemble for Credit (Music Scenes Ensemble),, , ,0,25, ,"Morris, J  "
MU193,O,1,,TBA,Applied Music: Ensemble for Credit (Chamber Ensemble),, , ,0,25, ,"Thomas, E  "
MU193,O1,1,,TBA,Applied Music: Ensemble for Credit (Jazz Combo Chamber Ensemble),, , ,1,25, ,"Thomas, E  "
MU193,P,1,,TBA,Applied Music: Ensemble for Credit (Harp Ensemble),, , ,0,25, ,"Flanagan,V "
MU193,Q,1,,TBA,Applied Music: Ensemble for Credit (Mixed Ensemble),, , ,2,25, ,"Smith, Mar "
MU213,A,4,TR, 1:00pm- 2:15pm,Introduction to the Laptop Orchestra,A, ,BIXL 219,11,10,0,Hallstrom  
MU234,A,4,TR,11:00am-12:15pm,From Rockabilly to Grunge: A History of Rock 'n' Roll,A, ,REMOTE ,26,25,0,Zelensky   
MU242,A,4,MW, 2:30pm- 3:45pm,Music History II: High Baroque to the Dawn of Romanticism,, ,BIXL 132,8,16,5,Saunders   
MU282,A,4,MWF,10:00am-10:50am,Music Theory IV,, ,BIXL 132,6,18,7,Hambleton  
MU298,A,4,MWF, 1:00pm- 1:50pm,Introduction to Sound Art and Soundwalks,A, ,BIXL 132,8,14,3,Hambleton  
PH145,A,4,MWF,11:00am-11:50am,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,40,45,8,Tate       
PH145,B,4,MWF,12:00n -12:50pm,Foundations of Electromagnetism and Optics,"N,Lb", ,KEYE 105,38,45,8,Tate       
PH145 D,A,,M, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,OLIN 019B,17,22, ,Lessard    
PH145 D,B,,M, 2:30pm- 3:20pm,Disc: Electromagnetism/Optics,, ,OLIN 019B,21,22, ,Lessard    
PH145 D,C,,T, 1:00pm- 1:50pm,Disc: Electromagnetism/Optics,, ,OLIN 019B,22,22, ,Lessard    
PH145 D,D,,T, 2:30pm- 3:20pm,Disc: Electromagnetism/Optics,, ,OLIN 019B,18,22, ,Lessard    
PH145 L,A,,M, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,13,15, ,Einsig     
PH145 L,B,,T, 8:00am-10:50am,Lab: Electromagnetism/Optics,, ,MUDD 322,14,15, ,Lessard    
PH145 L,C,,T, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,13,15, ,Patton     
PH145 L,D,,W, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,13,15, ,Einsig     
PH145 L,E,,R, 8:00am-10:50am,Lab: Electromagnetism/Optics,, ,MUDD 322,12,15, ,Lessard    
PH145 L,F,,R, 2:00pm- 4:50pm,Lab: Electromagnetism/Optics,, ,MUDD 322,13,15, ,Einsig     
PH198,A,3,MW, 2:30pm- 3:45pm,Gravity: From Aristotle to LIGO,N, ,DAVI 308,16,18,5,McElmurry  
PH242,A,4,MWF, 9:00am- 9:50am,Modern Physics II,, ,MUDD 405,22,28,1,Conover    
PH242,A,4,T, 1:00pm- 1:50pm,Modern Physics II,, ,MUDD 405,22,28,1,Conover    
PH250,A,4,M, 1:00pm- 2:50pm,Experiments in Modern Physics,, ,MUDD 405,6,12,0,Conover    
PH250,A,4,W, 1:00pm- 3:50pm,Experiments in Modern Physics,, ,MUDD 405,6,12,0,Conover    
PH311,A,4,MWRF,11:00am-11:50am,Classical Mechanics,, ,DAVI 308,17,19,2,Patton     
PH312,A,4,MWRF,12:00n -12:50pm,Physics of Fluids,, ,LOVE 213,18,19,14,McCoy      
PH332,A,4,MTWF,10:00am-10:50am,Thermodynamics and Statistical Mechanics,, ,REMOTE ,9,19,7,McGrath    
PH342,A,4,TR, 2:30pm- 3:45pm,Galaxies and Cosmology (See AS342),, , ,0, , ,Kocevski   
PH401,A,2,M, 2:30pm- 3:45pm,Senior Physics and Astronomy Seminar,, ,REMOTE ,11,12,0,McCoy      
PL111,A,4,MW, 2:30pm- 3:45pm,Central Philosophical Issues: Justice and Society,S, ,REMOTE ,15,20,0,Gordon     
PL117,A,4,,TBA,Central Philosophical Issues: Philosophical Anthropology,W1, ,REMOTE ,16,16, ,Stephano   
PL151,A,4,MWF,11:00am-11:50am,Logic and Argumentation,Q, ,LOVE 100,54,58,2,Cohen      
PL211,A,4,TR,11:00am-12:15pm,Moral Philosophy,S, ,REMOTE ,18,25,0,Moland     
PL232,A,4,TR, 2:30pm- 3:45pm,History of Modern Philosophy,H, ,REMOTE ,25,25,0,Moland     
PL239,A,4,TR, 9:30am-10:45am,Epistemology,, ,REMOTE ,17,20,0,Cohen      
PL274,A,4,TR,11:00am-12:15pm,Philosophy of Religion,S, ,LOVE 119,24,25,0,Behuniak   
PL298,A,4,TR, 1:00pm- 2:15pm,Philosophy of Biology,, ,LOVE 205,7,25,0,Honenberg  
PL357,A,4,W, 7:00pm- 9:45pm,Beauty and Truth: The German Age of Aesthetics,A, ,REMOTE ,17,18,0,Moland     
PL398A,A,4,,TBA,"Nature, Sex, Power: New Materialisms",, ,REMOTE ,6,18,0,Stephano   
PL398B,A,4,TR, 2:30pm- 3:45pm,Dissolving Boundaries in American and Daoist Thought,, ,LOVE 303,10,15,0,Behuniak   
PL422,A,4,MW,11:00am-12:15pm,Philosophical Encounters,, ,REMOTE ,7,12,0,Gordon     
PS111,A,4,MWF,10:00am-10:50am,Introduction to Psychology,S, ,DIAM 142,92,90,7,"Arterberry Glenn      Raag       Rogers, R  Soto        "
PS215,A,4,T,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,REMOTE ,25,30,17,Coane      
PS215,A,4,R,11:00am-12:15pm,Research Methods and Statistics in Psychology II,W2, ,REMOTE ,25,30,17,Coane      
PS215,B,4,T, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,REMOTE ,23,30,17,Coane      
PS215,B,4,R, 2:30pm- 3:45pm,Research Methods and Statistics in Psychology II,W2, ,REMOTE ,23,30,17,Coane      
PS215 L,A,,M, 1:00pm- 4:00pm,Lab: Research Methods and Statistics in Psychology II,, ,DAVI 117,9,12, ,"Goh, Jin   "
PS215 L,B,,T, 1:00pm- 4:00pm,Lab: Research Methods and Statistics in Psychology II,, ,REMOTE ,13,12, ,Romero     
PS215 L,C,,W, 1:00pm- 4:00pm,Lab: Research Methods and Statistics in Psychology II,, ,DAVI 117,12,12, ,Arterberry 
PS215 L,D,,F,12:00n - 3:00pm,Lab: Research Methods and Statistics in Psychology II,, ,DAVI 117,14,12, ,"Rogers, R  "
PS223,A,4,R, 9:30am-10:45am,Social Identities,,U ,LOVE 100,32,35,0,"Goh, Jin   "
PS223,A,4,T, 9:30am-10:45am,Social Identities,,U ,REMOTE ,32,35,0,"Goh, Jin   "
PS233,A,4,MWF, 1:00pm- 1:50pm,Biological Basis of Behavior,, ,DIAM 142,35,35,3,Glenn      
PS241,A,4,M, 2:30pm- 3:45pm,Health Psychology,, ,MILL 014,36,35,5,Buccigross 
PS241,A,4,W, 2:30pm- 3:45pm,Health Psychology,, ,REMOTE ,36,35,5,Buccigross 
PS244,A,4,R, 1:00pm- 2:15pm,Cognitive Neuroscience,, ,DAVI 301,33,35,9,Huffman    
PS244,A,4,T, 1:00pm- 2:15pm,Cognitive Neuroscience,, ,REMOTE ,33,35,9,Huffman    
PS245,A,4,MW, 2:30pm- 3:45pm,Industrial and Organizational Psychology,, ,DAVI 301,17,35,15,Brooks     
PS253,A,4,MWF, 9:00am- 9:50am,Social Psychology,, ,DIAM 142,35,35,1,"Rogers, R  "
PS254,A,4,T, 9:30am-10:45am,Abnormal Psychology,, ,REMOTE ,30,35,4,Dattilo    
PS254,A,4,R, 9:30am-10:45am,Abnormal Psychology,, ,AREY 005,30,35,4,Dattilo    
PS259,A,4,TR,11:00am-12:15pm,Lifespan Development,, ,DIAM 141,36,35,10,Raag       
PS339,A,4,MW, 1:00pm- 2:15pm,Seminar in Personality Psychology,W3, ,REMOTE ,10,10,0,Soto       
PS340,A,1,,TBA,Collaborative Research in Personality Psychology,, ,REMOTE ,10,10, ,Soto       
PS347,A,4,TR, 2:30pm- 3:45pm,Seminar in Cognitive Development,W3, ,DAVI 301,10,10,6,Arterberry 
PS348,A,1,,TBA,Collaborative Research in Cognitive Development,, , ,10,10, ,Arterberry 
PS352E,A,4,TR, 9:30am-10:45am,Seminar: Developmental Psychology,, ,DAVI 117,14,12,0,Raag       
PS352F,A,4,T, 1:00pm- 2:45pm,Seminar: Neuroscience of Addiction,, ,DAVI 201,12,12,11,Buccigross 
PS352F,A,4,R, 1:00pm- 2:45pm,Seminar: Neuroscience of Addiction,, ,REMOTE ,12,12,11,Buccigross 
PS358,A,4,W,11:00am-12:15pm,Seminar in Cognitive Neuroscience,, ,DAVI 117,9,10,0,Huffman    
PS358,A,4,M,11:00am-12:15pm,Seminar in Cognitive Neuroscience,, ,REMOTE ,9,10,0,Huffman    
PS359,A,1,,TBA,Collaborative Research in Cognitive Neuroscience,, ,REMOTE ,9,10, ,Huffman    
PS362,A,4,T,11:00am-12:15pm,Advanced Quantitative Analysis of Psychological Data,W3, ,DAVI 308,5,10,0,Romero     
PS362,A,4,R,11:00am-12:15pm,Advanced Quantitative Analysis of Psychological Data,W3, ,REMOTE ,5,10,0,Romero     
PS374,A,4,MW, 2:30pm- 3:45pm,Seminar: Psychology and Neuroscience,, ,DIAM 141,12,12,5,Glenn      
PS420,A,3,W, 7:00pm- 9:30pm,Senior Integrative Seminar,, ,DAVI 301,19,20,0,Buccigross 
PS420,A,3,F, 3:00pm- 4:00pm,Senior Integrative Seminar,, ,REMOTE ,19,20,0,Buccigross 
RE111,A,4,TR, 1:00pm- 2:15pm,Religions of India,S,I ,LOVE 215,30,30,0,Singh      
RE144,A,4,MW, 1:00pm- 2:15pm,Introduction to the New Testament,L, ,LOVE 215,36,35,11,Sonia      
RE182,A,4,MWF, 9:00am- 9:50am,"Jews, Judaism, and the Modern World",H,I ,REMOTE ,20,24,0,Freidenrch 
RE232,A,4,TR, 9:30am-10:45am,American Spirituality and the Environment,S,U ,LOVE 208,25,25,16,Harper     
RE246,A,4,MW, 1:00pm- 2:15pm,Religion and Everyday Life in Muslim Societies (See AY246),,I , ,0, , ,Strohl     
RE256,A,4,TR,11:00am-12:15pm,The African-American Religious Experience,,U ,LOVE 208,24,30,10,Harper     
RE263,A,4,TR, 2:30pm- 3:45pm,Buddhism across East Asia (See EA263),L, , ,0, , ,Orzech     
RE298,A,2,W, 7:00pm- 8:15pm,Narratives of Israel/Palestine,, ,REMOTE ,18,24,0,Freidenrch 
RE319,A,4,W, 1:00pm- 3:30pm,Bollywood and Beyond: South Asian Religions through Film,L,I ,LOVE 302,15,12,0,Singh      
RE381,A,4,TR, 2:30pm- 3:45pm,Women and Gender in Islam (See HI381),H,I , ,0, , ,Turner     
RE387,A,4,MWF,11:00am-11:50am,Anti-Judaism and Islamophobia in Christian/Western Thought,,I ,REMOTE ,4,13,0,Freidenrch 
RE398,A,4,MW, 7:00pm- 8:15pm,War and the Bible,, ,LOVE 207,10,15,0,Sonia      
RU126,A,4,MTWF, 9:00am- 9:50am,Elementary Russian II,, ,LOVE 211,6,19,1,Ansdell    
RU128,A,4,MTWF,11:00am-11:50am,Intermediate Russian II,, ,LOVE 318,4,19,2,Ansdell    
RU135,A,1,R,11:00am-11:50am,Conversation Group,, ,LOVE 318,3,10, ,Ansdell    
